ncesId,stateSchoolId
481524001034,TX-050910-050910105
481524001035,TX-050910-050910106
481524007234,TX-050910-050910042
481527012737,TX-178904-178904057
481527001038,TX-178904-178904101
481527001040,TX-178904-178904041
481527001837,TX-178904-178904152
481527001041,TX-178904-178904043
481527001091,TX-178904-178904138
481527001043,TX-178904-178904001
481527005433,TX-178904-178904146
481527006082,TX-178904-178904009
481527011318,TX-178904-178904008
481527001049,TX-178904-178904108
481527001052,TX-178904-178904046
481527007706,TX-178904-178904154
481527001053,TX-178904-178904047
481527007415,TX-178904-178904153
481527001054,TX-178904-178904110
481527001055,TX-178904-178904111
481527010991,TX-178904-178904157
481527021047,TX-178904-178904150
481527001058,TX-178904-178904115
481527001059,TX-178904-178904116
481527017052,TX-178904-178904056
481527001060,TX-178904-178904048
481527001061,TX-178904-178904049
481527012733,TX-178904-178904014
481527001046,TX-178904-178904106
481527001063,TX-178904-178904117
481527021048,TX-178904-178904151
481527006528,TX-178904-178904055
481527001064,TX-178904-178904002
481527012727,TX-178904-178904158
481527001065,TX-178904-178904118
481527001068,TX-178904-178904121
481527001070,TX-178904-178904050
481527001037,TX-178904-178904143
481527001044,TX-178904-178904104
481527001071,TX-178904-178904123
481527001072,TX-178904-178904124
481527008888,TX-178904-178904149
481527001074,TX-178904-178904125
481527001075,TX-178904-178904004
481527006529,TX-178904-178904148
481527008346,TX-178904-178904012
481527001077,TX-178904-178904127
481527001080,TX-178904-178904005
481527001073,TX-178904-178904003
481527001082,TX-178904-178904130
481527001084,TX-178904-178904132
481527001069,TX-178904-178904122
481527001087,TX-178904-178904134
481527001088,TX-178904-178904052
481527005681,TX-178904-178904054
481527001090,TX-178904-178904136
481527013128,TX-178904-178904015
481527001092,TX-178904-178904139
481527001093,TX-178904-178904140
481527001047,TX-178904-178904107
481527001095,TX-178904-178904141
481527001096,TX-178904-178904142
480027911317,TX-178807-178807101
481530001099,TX-187904-187904103
481530001098,TX-187904-187904001
481530006382,TX-187904-187904041
481533001100,TX-175903-175903101
481533001108,TX-175903-175903107
481533001104,TX-175903-175903042
481533001102,TX-175903-175903001
481533001101,TX-175903-175903041
481533013632,TX-175903-175903111
481533001105,TX-175903-175903103
481533008341,TX-175903-175903102
481533011315,TX-175903-175903105
481536001112,TX-095902-095902001
481540001114,TX-142901-142901001
481540001115,TX-142901-142901104
481540006383,TX-142901-142901041
481540006384,TX-142901-142901102
481542001119,TX-246914-246914101
481548001121,TX-109903-109903001
481551012027,TX-129901-129901103
481551007370,TX-129901-129901002
481551001123,TX-129901-129901001
481551001124,TX-129901-129901041
481551013390,TX-129901-129901105
481551013634,TX-129901-129901106
481551007052,TX-129901-129901102
481551001122,TX-129901-129901101
481554001125,TX-052901-052901101
481554001126,TX-052901-052901001
481554001127,TX-052901-052901041
481557001129,TX-018908-018908001
481560001130,TX-161901-161901101
481560001131,TX-161901-161901001
481569011990,TX-053001-053001103
481569001132,TX-053001-053001001
481569001134,TX-053001-053001041
481572001136,TX-113901-113901102
481572001137,TX-113901-113901002
481572001139,TX-113901-113901041
481572007048,TX-113901-113901105
481575005683,TX-101906-101906103
481575012769,TX-101906-101906004
481575012765,TX-101906-101906106
481575001142,TX-101906-101906001
481575006842,TX-101906-101906102
481575005682,TX-101906-101906042
481575005684,TX-101906-101906104
481575010727,TX-101906-101906105
481575001141,TX-101906-101906101
480000101145,TX-054901-054901101
480000101146,TX-054901-054901001
480000103621,TX-054901-054901200
481581001149,TX-030901-030901101
481581001150,TX-030901-030901001
481584001151,TX-107904-107904101
481584005434,TX-107904-107904001
481584006387,TX-107904-107904041
480027811303,TX-184801-184801001
481587001153,TX-078901-078901001
481591001154,TX-220912-220912101
481591009055,TX-220912-220912010
481591001155,TX-220912-220912001
481591005440,TX-220912-220912042
481591009387,TX-220912-220912108
481591012636,TX-220912-220912113
481591001156,TX-220912-220912103
481591001157,TX-220912-220912041
481591011030,TX-220912-220912109
481591006669,TX-220912-220912105
481591012630,TX-220912-220912114
481591006234,TX-220912-220912104
481591008040,TX-220912-220912002
481591007444,TX-220912-220912107
481591007073,TX-220912-220912106
481591012229,TX-220912-220912112
481591011343,TX-220912-220912110
481591011419,TX-220912-220912111
481591012022,TX-220912-220912043
481591001158,TX-220912-220912102
481593001160,TX-254901-254901104
481593001161,TX-254901-254901001
481593001159,TX-254901-254901101
481593001162,TX-254901-254901042
481593013378,TX-254901-254901106
481596001164,TX-062901-062901001
481596001165,TX-062901-062901041
481596011209,TX-062901-062901042
481596001167,TX-062901-062901104
481599001171,TX-055901-055901001
480003408020,TX-212801-212801101
480003412826,TX-212801-212801041
480003413330,TX-212801-212801001
480003413578,TX-212801-212801102
481602001173,TX-112905-112905101
481602001174,TX-112905-112905001
481608007701,TX-174902-174902002
481608001176,TX-174902-174902001
481611001178,TX-101907-101907107
481611012265,TX-101907-101907014
481611008601,TX-101907-101907006
481611011256,TX-101907-101907146
481611013026,TX-101907-101907058
481611008602,TX-101907-101907051
481611001177,TX-101907-101907041
481611016970,TX-101907-101907133
481611001179,TX-101907-101907101
481611021033,TX-101907-101907125
481611009619,TX-101907-101907139
481611011258,TX-101907-101907148
481611001180,TX-101907-101907043
481611013434,TX-101907-101907016
481611001181,TX-101907-101907044
481611006235,TX-101907-101907047
481611001247,TX-101907-101907130
481611001182,TX-101907-101907002
481611001183,TX-101907-101907004
481611001148,TX-101907-101907007
481611011254,TX-101907-101907013
481611013325,TX-101907-101907015
481611011253,TX-101907-101907012
481611009266,TX-101907-101907010
481611007623,TX-101907-101907009
481611011252,TX-101907-101907011
481611007624,TX-101907-101907037
481611010733,TX-101907-101907145
481611001184,TX-101907-101907042
481611010730,TX-101907-101907142
481611012432,TX-101907-101907154
481611006085,TX-101907-101907120
481611008808,TX-101907-101907135
481611006671,TX-101907-101907124
481611005436,TX-101907-101907112
481611005685,TX-101907-101907117
481611008809,TX-101907-101907136
481611008603,TX-101907-101907052
481611021298,TX-101907-101907128
481611021034,TX-101907-101907126
481611001219,TX-101907-101907049
481611001192,TX-101907-101907108
481611011956,TX-101907-101907151
481611001185,TX-101907-101907106
481611006086,TX-101907-101907121
481611013432,TX-101907-101907159
481611011255,TX-101907-101907055
481611005437,TX-101907-101907113
481611001186,TX-101907-101907003
481611006236,TX-101907-101907122
481611010728,TX-101907-101907053
481611010731,TX-101907-101907143
481611008807,TX-101907-101907134
481611006084,TX-101907-101907046
481611001187,TX-101907-101907103
481611005973,TX-101907-101907005
481611010732,TX-101907-101907144
481611001188,TX-101907-101907111
481611005686,TX-101907-101907116
481611001189,TX-101907-101907105
481611011260,TX-101907-101907150
481611021297,TX-101907-101907127
481611001190,TX-101907-101907110
481611005438,TX-101907-101907115
481611005861,TX-101907-101907119
481611012882,TX-101907-101907156
481611001191,TX-101907-101907104
481611011257,TX-101907-101907147
481611021299,TX-101907-101907129
481611012300,TX-101907-101907155
481611011909,TX-101907-101907152
481611009629,TX-101907-101907140
481611012598,TX-101907-101907057
481611009267,TX-101907-101907138
481611001253,TX-101907-101907132
481611011392,TX-101907-101907056
481611010729,TX-101907-101907054
481611012222,TX-101907-101907153
481611004206,TX-101907-101907050
481611009630,TX-101907-101907141
481611006843,TX-101907-101907048
481611008810,TX-101907-101907137
481611011259,TX-101907-101907149
481611005687,TX-101907-101907045
481611013441,TX-101907-101907158
481611001248,TX-101907-101907131
481611005862,TX-101907-101907118
481611012935,TX-101907-101907157
481611001193,TX-101907-101907109
481614001195,TX-163902-163902001
481618001196,TX-172902-172902001
481618001197,TX-172902-172902041
481618006389,TX-172902-172902101
481618001200,TX-172902-172902102
481620001202,TX-056901-056901104
481620001203,TX-056901-056901001
481620006238,TX-056901-056901105
481620006237,TX-056901-056901042
481623012890,TX-057905-057905247
481623001375,TX-057905-057905219
481623001350,TX-057905-057905206
481623001359,TX-057905-057905058
481623012796,TX-057905-057905353
481623007571,TX-057905-057905280
481623001214,TX-057905-057905110
481623001291,TX-057905-057905164
481623001209,TX-057905-057905105
481623013333,TX-057905-057905300
481623006681,TX-057905-057905169
481623010571,TX-057905-057905239
481623001356,TX-057905-057905209
481623001310,TX-057905-057905180
481623013555,TX-057905-057905309
481623012569,TX-057905-057905381
481623001246,TX-057905-057905133
481623006930,TX-057905-057905029
481623007244,TX-057905-057905011
481623001212,TX-057905-057905108
481623001318,TX-057905-057905184
481623006088,TX-057905-057905047
481623011195,TX-057905-057905062
481623001207,TX-057905-057905235
481623001242,TX-057905-057905034
481623001366,TX-057905-057905060
481623001205,TX-057905-057905001
481623010567,TX-057905-057905155
481623001228,TX-057905-057905122
481623008518,TX-057905-057905302
481623001232,TX-057905-057905125
481623001290,TX-057905-057905163
481623010577,TX-057905-057905287
481623001233,TX-057905-057905126
481623007572,TX-057905-057905281
481623001385,TX-057905-057905119
481623001264,TX-057905-057905147
481623001339,TX-057905-057905201
481623013553,TX-057905-057905383
481623001235,TX-057905-057905189
481623001236,TX-057905-057905205
481623013316,TX-057905-057905360
481623005690,TX-057905-057905071
481623001342,TX-057905-057905203
481623001381,TX-057905-057905225
481623001223,TX-057905-057905116
481623001229,TX-057905-057905023
481623006532,TX-057905-057905090
481623001239,TX-057905-057905045
481623012460,TX-057905-057905305
481623001345,TX-057905-057905232
481623007569,TX-057905-057905270
481623001231,TX-057905-057905044
481623001372,TX-057905-057905216
481623001294,TX-057905-057905166
481623021022,TX-057905-057905265
481623009196,TX-057905-057905241
481623001327,TX-057905-057905191
481623010560,TX-057905-057905028
481623008184,TX-057905-057905283
481623006933,TX-057905-057905135
481623011193,TX-057905-057905056
481623001226,TX-057905-057905120
481623013547,TX-057905-057905317
481623010578,TX-057905-057905289
481623010564,TX-057905-057905079
481623010572,TX-057905-057905240
481623001343,TX-057905-057905013
481623006682,TX-057905-057905266
481623001208,TX-057905-057905103
481623001302,TX-057905-057905174
481623006932,TX-057905-057905134
481623012472,TX-057905-057905304
481623001262,TX-057905-057905190
481623001263,TX-057905-057905218
481623007253,TX-057905-057905276
481623001360,TX-057905-057905017
481623001306,TX-057905-057905178
481623010562,TX-057905-057905076
481623001221,TX-057905-057905115
481623021021,TX-057905-057905230
481623000465,TX-057905-057905212
481623010563,TX-057905-057905077
481623010570,TX-057905-057905234
481623006089,TX-057905-057905073
481623001313,TX-057905-057905182
481623010575,TX-057905-057905284
481623001277,TX-057905-057905006
481623006391,TX-057905-057905099
481623001243,TX-057905-057905131
481623013825,TX-057905-057905362
481623013331,TX-057905-057905382
481623010561,TX-057905-057905035
481623001307,TX-057905-057905053
481623005442,TX-057905-057905142
481623006242,TX-057905-057905263
481623010569,TX-057905-057905176
481623001215,TX-057905-057905112
481623001311,TX-057905-057905032
481623001278,TX-057905-057905157
481623010574,TX-057905-057905279
481623007855,TX-057905-057905141
481623010568,TX-057905-057905172
481623001328,TX-057905-057905192
481623001335,TX-057905-057905197
481623001285,TX-057905-057905161
481623001329,TX-057905-057905193
481623012549,TX-057905-057905389
481623001218,TX-057905-057905114
481623001287,TX-057905-057905101
481623001227,TX-057905-057905121
481623001346,TX-057905-057905237
481623012062,TX-057905-057905107
481623001338,TX-057905-057905200
481623005444,TX-057905-057905038
481623007249,TX-057905-057905271
481623001250,TX-057905-057905137
481623001295,TX-057905-057905008
481623010565,TX-057905-057905096
481623001332,TX-057905-057905194
481623012028,TX-057905-057905085
481623012455,TX-057905-057905354
481623001296,TX-057905-057905167
481623001331,TX-057905-057905012
481623001282,TX-057905-057905159
481623001249,TX-057905-057905136
481623001363,TX-057905-057905059
481623001300,TX-057905-057905171
481623010566,TX-057905-057905154
481623010576,TX-057905-057905286
481623001241,TX-057905-057905130
481623001268,TX-057905-057905149
481623010573,TX-057905-057905278
481623001361,TX-057905-057905210
481623001281,TX-057905-057905158
481623001304,TX-057905-057905009
481623005446,TX-057905-057905260
481623007570,TX-057905-057905275
481623001312,TX-057905-057905181
481623001274,TX-057905-057905152
481623007250,TX-057905-057905272
481623001376,TX-057905-057905220
481623001336,TX-057905-057905198
481623001238,TX-057905-057905128
481623001382,TX-057905-057905226
481623007252,TX-057905-057905274
481623006965,TX-057905-057905030
481623001365,TX-057905-057905162
481623007565,TX-057905-057905005
481623013714,TX-057905-057905385
481623001321,TX-057905-057905188
481623013324,TX-057905-057905285
481623001237,TX-057905-057905236
481623001320,TX-057905-057905187
481623006392,TX-057905-057905233
481623001272,TX-057905-057905156
481623001204,TX-057905-057905003
481623001324,TX-057905-057905024
481623001297,TX-057905-057905168
481623001279,TX-057905-057905051
481623001340,TX-057905-057905202
481623001325,TX-057905-057905139
481623001283,TX-057905-057905160
481623001280,TX-057905-057905052
481623007251,TX-057905-057905273
481623013334,TX-057905-057905102
481623001333,TX-057905-057905195
481623001371,TX-057905-057905215
481623007566,TX-057905-057905068
481623001337,TX-057905-057905199
481623001299,TX-057905-057905170
481623001276,TX-057905-057905050
481623001341,TX-057905-057905186
481623006393,TX-057905-057905264
481623001344,TX-057905-057905204
481623012781,TX-057905-057905359
481623005441,TX-057905-057905037
481623001222,TX-057905-057905117
481623001240,TX-057905-057905129
481623011196,TX-057905-057905083
481623001349,TX-057905-057905207
481623005864,TX-057905-057905072
481623013856,TX-057905-057905363
481623005865,TX-057905-057905039
481623001225,TX-057905-057905033
481623001273,TX-057905-057905036
481623003641,TX-057905-057905026
481623001351,TX-057905-057905208
481623001352,TX-057905-057905015
481623001353,TX-057905-057905069
481623012792,TX-057905-057905244
481623001301,TX-057905-057905173
481623001357,TX-057905-057905025
481623013841,TX-057905-057905386
481623013321,TX-057905-057905306
481623001358,TX-057905-057905016
481623001258,TX-057905-057905145
481623001362,TX-057905-057905211
481623013541,TX-057905-057905316
481623013736,TX-057905-057905384
481623001367,TX-057905-057905018
481623001368,TX-057905-057905213
481623001217,TX-057905-057905043
481623013617,TX-057905-057905308
481623013038,TX-057905-057905303
481623001369,TX-057905-057905054
481623001347,TX-057905-057905055
481623001289,TX-057905-057905007
481623001370,TX-057905-057905183
481623007254,TX-057905-057905277
481623013548,TX-057905-057905307
481623013546,TX-057905-057905313
481623001265,TX-057905-057905148
481623001256,TX-057905-057905144
481623011197,TX-057905-057905088
481623001303,TX-057905-057905175
481623001378,TX-057905-057905222
481623001275,TX-057905-057905153
481623001213,TX-057905-057905109
481623001266,TX-057905-057905049
481623001206,TX-057905-057905002
481623001261,TX-057905-057905048
481623001383,TX-057905-057905021
481623001224,TX-057905-057905118
481623001379,TX-057905-057905014
481623001380,TX-057905-057905224
481623013551,TX-057905-057905318
481623001390,TX-057905-057905250
481623001319,TX-057905-057905185
481623001374,TX-057905-057905217
481623001211,TX-057905-057905042
481623001305,TX-057905-057905177
481623001384,TX-057905-057905104
481623013554,TX-057905-057905312
481623012474,TX-057905-057905301
481623012551,TX-057905-057905380
481623001388,TX-057905-057905229
481623001387,TX-057905-057905022
481623001257,TX-057905-057905046
481623012835,TX-057905-057905352
481623012869,TX-057905-057905100
481626001391,TX-020910-020910101
481626013469,TX-020910-020910001
481629008454,TX-020904-020904002
481629001392,TX-020904-020904101
481629001393,TX-020904-020904001
481629005691,TX-020904-020904041
481632001699,TX-148905-148905101
481638001396,TX-175904-175904101
481638001397,TX-175904-175904001
481635001399,TX-058902-058902001
481641001400,TX-146902-146902101
481641001401,TX-146902-146902102
481641001402,TX-146902-146902002
481641011383,TX-146902-146902007
481641010884,TX-146902-146902105
481641005692,TX-146902-146902103
481641001403,TX-146902-146902041
481644001404,TX-047902-047902101
481644001405,TX-047902-047902001
481644021193,TX-047902-047902041
481650008962,TX-249905-249905103
481650001407,TX-249905-249905001
481650013765,TX-249905-249905105
481650001408,TX-249905-249905041
481650013039,TX-249905-249905042
481650001406,TX-249905-249905101
481650012615,TX-249905-249905104
481653001410,TX-101908-101908043
481653001411,TX-101908-101908101
481653001412,TX-101908-101908102
481653001413,TX-101908-101908041
481653001414,TX-101908-101908105
481653001415,TX-101908-101908001
481653001416,TX-101908-101908042
481653011508,TX-101908-101908109
481653006845,TX-101908-101908108
481653016972,TX-101908-101908044
481653011769,TX-101908-101908007
481653001417,TX-101908-101908107
481653001419,TX-101908-101908106
481653001420,TX-101908-101908104
481657001421,TX-019901-019901102
481657001422,TX-019901-019901001
481657001423,TX-019901-019901041
481662006091,TX-227910-227910108
481662011360,TX-227910-227910111
481662012337,TX-227910-227910043
481662009413,TX-227910-227910110
481662001424,TX-227910-227910001
481662001425,TX-227910-227910041
481662021529,TX-227910-227910002
481662005695,TX-227910-227910107
481662006534,TX-227910-227910109
481662009527,TX-227910-227910042
481662012601,TX-227910-227910112
481662013609,TX-227910-227910113
481662001426,TX-227910-227910101
481662001427,TX-227910-227910106
481662007743,TX-227910-227910005
481665001429,TX-115903-115903001
481671013045,TX-091903-091903045
481671001433,TX-091903-091903001
481671001436,TX-091903-091903041
481671001435,TX-091903-091903103
481671001437,TX-091903-091903104
481671001438,TX-091903-091903113
481671001440,TX-091903-091903112
481671007294,TX-091903-091903002
481671005453,TX-091903-091903114
481674001451,TX-061901-061901104
481674012894,TX-061901-061901049
481674011871,TX-061901-061901122
481674001445,TX-061901-061901111
481674001446,TX-061901-061901045
481674013270,TX-061901-061901127
481674012271,TX-061901-061901125
481674009206,TX-061901-061901041
481674007581,TX-061901-061901006
481674000657,TX-061901-061901003
481674012946,TX-061901-061901126
481674012327,TX-061901-061901124
481674009207,TX-061901-061901115
481674006092,TX-061901-061901112
481674021219,TX-061901-061901039
481674001449,TX-061901-061901110
481674010607,TX-061901-061901007
481674011881,TX-061901-061901048
481674010610,TX-061901-061901118
481674006394,TX-061901-061901105
481674005696,TX-061901-061901102
481674003735,TX-061901-061901040
481674007265,TX-061901-061901005
481674007864,TX-061901-061901046
481674006395,TX-061901-061901106
481674010608,TX-061901-061901047
481674011447,TX-061901-061901121
481674001452,TX-061901-061901107
481674011517,TX-061901-061901120
481674009592,TX-061901-061901116
481674010609,TX-061901-061901117
481674013273,TX-061901-061901008
481674006939,TX-061901-061901108
481674013393,TX-061901-061901050
481674008530,TX-061901-061901113
481674006976,TX-061901-061901002
481674010611,TX-061901-061901119
481674012067,TX-061901-061901123
481674001453,TX-061901-061901044
481674008531,TX-061901-061901114
481674013730,TX-061901-061901128
481674001454,TX-061901-061901109
481677001456,TX-251901-251901001
481677013130,TX-251901-251901104
481677001455,TX-251901-251901101
481677001458,TX-251901-251901041
481686013368,TX-057906-057906110
481686006397,TX-057906-057906107
481686011474,TX-057906-057906043
481686007857,TX-057906-057906007
481686013373,TX-057906-057906008
481686001461,TX-057906-057906041
481686001459,TX-057906-057906001
481686006396,TX-057906-057906042
481686006535,TX-057906-057906108
481686013644,TX-057906-057906112
481686013612,TX-057906-057906111
481686001462,TX-057906-057906103
481686001463,TX-057906-057906102
481686006243,TX-057906-057906106
481686013370,TX-057906-057906003
481686009467,TX-057906-057906109
481689001464,TX-194905-194905101
481689001465,TX-194905-194905001
481689007058,TX-194905-194905041
481692001467,TX-146903-146903101
481692010885,TX-146903-146903041
481695012708,TX-163901-163901004
481695001469,TX-163901-163901001
481695006846,TX-163901-163901102
481695001470,TX-163901-163901041
481695001468,TX-163901-163901101
481698001471,TX-081906-081906101
481701001472,TX-176903-176903101
481701001473,TX-176903-176903001
481704001475,TX-003905-003905001
481704001476,TX-003905-003905041
481704006683,TX-003905-003905102
481704001474,TX-003905-003905101
481704012889,TX-003905-003905103
481704007503,TX-003905-003905004
481707008569,TX-084901-084901107
481707012419,TX-084901-084901109
481707012502,TX-084901-084901014
481707012520,TX-084901-084901009
481707001477,TX-084901-084901001
481707001479,TX-084901-084901042
481707013376,TX-084901-084901044
481707013595,TX-084901-084901051
481707007290,TX-084901-084901012
481707007889,TX-084901-084901010
481707006093,TX-084901-084901106
481707005455,TX-084901-084901105
481707010678,TX-084901-084901043
481707001480,TX-084901-084901101
481707013371,TX-084901-084901102
481707001481,TX-084901-084901041
481707011449,TX-084901-084901108
481707007289,TX-084901-084901011
481710001482,TX-082902-082902101
481710001483,TX-082902-082902001
481710001484,TX-082902-082902041
481713001486,TX-144903-144903001
481716001487,TX-035901-035901001
481716001488,TX-035901-035901041
481716001489,TX-035901-035901102
481719001490,TX-133905-133905101
481728001494,TX-074904-074904001
481739012205,TX-108902-108902006
481739001496,TX-108902-108902104
481739017037,TX-108902-108902045
481739001502,TX-108902-108902106
481739007038,TX-108902-108902112
481739009540,TX-108902-108902116
481739009541,TX-108902-108902005
481739001497,TX-108902-108902001
481739012761,TX-108902-108902007
481739010816,TX-108902-108902047
481739010817,TX-108902-108902117
481739006847,TX-108902-108902102
481739007961,TX-108902-108902003
481739006244,TX-108902-108902109
481739011524,TX-108902-108902118
481739009295,TX-108902-108902115
481739021341,TX-108902-108902111
481739008284,TX-108902-108902114
481739008283,TX-108902-108902113
481739001501,TX-108902-108902105
481739007347,TX-108902-108902103
481739008842,TX-108902-108902046
481739012877,TX-108902-108902048
481740001503,TX-086024-086024101
481746001506,TX-174911-174911001
480002507411,TX-178801-178801001
480026310720,TX-101856-101856101
480000801507,TX-105904-105904101
480000801508,TX-105904-105904001
480000806094,TX-105904-105904041
480000811280,TX-105904-105904103
480000813086,TX-105904-105904104
480000813151,TX-105904-105904042
480000806989,TX-105904-105904102
481755008889,TX-178905-178905041
481758001511,TX-072902-072902101
481758001512,TX-072902-072902001
481758008211,TX-072902-072902102
481761001514,TX-171901-171901101
481761001515,TX-171901-171901001
481761012386,TX-171901-171901106
481761001516,TX-171901-171901041
481761001517,TX-171901-171901105
481761001518,TX-171901-171901103
481761001519,TX-171901-171901102
481761017047,TX-171901-171901002
481761001520,TX-171901-171901104
481764001523,TX-057907-057907101
481764001521,TX-057907-057907107
481764009197,TX-057907-057907111
481764001529,TX-057907-057907106
481764001524,TX-057907-057907001
481764001525,TX-057907-057907102
481764010588,TX-057907-057907043
481764006537,TX-057907-057907109
481764000478,TX-057907-057907110
481764006536,TX-057907-057907108
481764001528,TX-057907-057907041
481764009501,TX-057907-057907112
481764003679,TX-057907-057907004
481764001527,TX-057907-057907103
481764007255,TX-057907-057907007
481764001522,TX-057907-057907105
481764008519,TX-057907-057907005
481764001530,TX-057907-057907042
481764001526,TX-057907-057907104
481770007447,TX-220918-220918003
481770001531,TX-220918-220918001
481770006095,TX-220918-220918104
481770011034,TX-220918-220918108
481770012760,TX-220918-220918006
481770011346,TX-220918-220918110
481770011033,TX-220918-220918043
481770013221,TX-220918-220918115
481770001532,TX-220918-220918102
481770012120,TX-220918-220918045
481770006538,TX-220918-220918105
481770005450,TX-220918-220918002
481770011345,TX-220918-220918109
481770009059,TX-220918-220918106
481770008045,TX-220918-220918042
481770001533,TX-220918-220918101
481770011880,TX-220918-220918112
481770013789,TX-220918-220918046
481770011869,TX-220918-220918111
481770011940,TX-220918-220918113
481770011344,TX-220918-220918044
481770009509,TX-220918-220918107
481770001534,TX-220918-220918103
481770011031,TX-220918-220918004
481770007731,TX-220918-220918007
481770001535,TX-220918-220918041
481770011032,TX-220918-220918005
481770012416,TX-220918-220918114
481773012546,TX-159901-159901121
481773001537,TX-159901-159901111
481773007986,TX-159901-159901004
481773007032,TX-159901-159901003
481773001541,TX-159901-159901104
481773001538,TX-159901-159901001
481773001539,TX-159901-159901041
481773005456,TX-159901-159901112
481773008330,TX-159901-159901118
481773008868,TX-159901-159901119
481773005037,TX-159901-159901103
481773009338,TX-159901-159901120
481773001543,TX-159901-159901107
481773006245,TX-159901-159901042
481773001540,TX-159901-159901105
481773012537,TX-159901-159901122
481773008329,TX-159901-159901117
481773006096,TX-159901-159901102
481773001542,TX-159901-159901106
481773005038,TX-159901-159901110
481773007988,TX-159901-159901116
481773007987,TX-159901-159901115
481773001544,TX-159901-159901109
481773005698,TX-159901-159901113
481776013184,TX-227909-227909005
481776021527,TX-227909-227909105
481776007742,TX-227909-227909106
481776001546,TX-227909-227909102
481776001547,TX-227909-227909101
481776005979,TX-227909-227909104
481776001548,TX-227909-227909041
481776005699,TX-227909-227909103
481776006398,TX-227909-227909042
481776009079,TX-227909-227909002
481776001549,TX-227909-227909001
481779001550,TX-025909-025909101
481779001551,TX-025909-025909001
481779005700,TX-025909-025909041
481779003240,TX-025909-025909102
481783001552,TX-241902-241902101
481783001553,TX-241902-241902001
481783005457,TX-241902-241902041
481785007183,TX-015911-015911004
481785007517,TX-015911-015911005
481785008449,TX-015911-015911003
481785006246,TX-015911-015911105
481785001554,TX-015911-015911001
481785007518,TX-015911-015911043
481785001555,TX-015911-015911102
481785009132,TX-015911-015911106
481785001556,TX-015911-015911101
481785010434,TX-015911-015911044
481785013840,TX-015911-015911110
481785001558,TX-015911-015911103
481785013636,TX-015911-015911109
481785001559,TX-015911-015911042
481785005701,TX-015911-015911104
481785013627,TX-015911-015911108
481785012320,TX-015911-015911006
481788001560,TX-036903-036903101
481788001561,TX-036903-036903001
481788001562,TX-036903-036903041
481788013732,TX-036903-036903103
480025509603,TX-220811-220811101
480010908220,TX-092801-092801001
481796001563,TX-067903-067903001
481796001564,TX-067903-067903041
481796001565,TX-067903-067903101
481800001596,TX-068901-068901004
481800001567,TX-068901-068901102
481800006688,TX-068901-068901129
481800005702,TX-068901-068901125
481800001569,TX-068901-068901042
481800001570,TX-068901-068901043
481800001571,TX-068901-068901103
481800001572,TX-068901-068901104
481800001573,TX-068901-068901105
481800000714,TX-068901-068901106
481800001574,TX-068901-068901044
481800001575,TX-068901-068901107
481800013377,TX-068901-068901015
481800016986,TX-068901-068901005
481800005704,TX-068901-068901047
481800013140,TX-068901-068901131
481800005866,TX-068901-068901127
481800001581,TX-068901-068901112
481800001585,TX-068901-068901116
481800001590,TX-068901-068901118
481800001595,TX-068901-068901122
481800001597,TX-068901-068901123
481800013189,TX-068901-068901132
481800001566,TX-068901-068901101
481800012779,TX-068901-068901011
481800001579,TX-068901-068901110
481800001580,TX-068901-068901111
481800001583,TX-068901-068901114
481800006687,TX-068901-068901128
481800001584,TX-068901-068901115
481800006689,TX-068901-068901130
481800013117,TX-068901-068901133
481800005705,TX-068901-068901126
481800001586,TX-068901-068901046
481800005458,TX-068901-068901124
481800013176,TX-068901-068901014
481800001587,TX-068901-068901002
481800001588,TX-068901-068901117
481800001589,TX-068901-068901003
481800008538,TX-068901-068901191
481800001591,TX-068901-068901119
481800001593,TX-068901-068901113
481800001594,TX-068901-068901121
481800001582,TX-068901-068901045
481803009561,TX-074905-074905101
481803001599,TX-074905-074905001
481806005980,TX-108903-108903041
481806001602,TX-108903-108903001
481806013006,TX-108903-108903004
481806008651,TX-108903-108903106
481806001603,TX-108903-108903103
481806006690,TX-108903-108903105
481806006098,TX-108903-108903104
481806001601,TX-108903-108903102
481807001605,TX-048901-048901001
481807008497,TX-048901-048901102
481815001606,TX-015905-015905106
481815008442,TX-015905-015905042
481815009124,TX-015905-015905010
481815001607,TX-015905-015905041
481815012382,TX-015905-015905124
481815001609,TX-015905-015905118
481815001612,TX-015905-015905044
481812001633,TX-234903-234903101
481812001634,TX-234903-234903001
481812008947,TX-234903-234903042
481812006247,TX-234903-234903041
481815013488,TX-015905-015905126
481815001617,TX-015905-015905108
481815001619,TX-015905-015905046
481815001620,TX-015905-015905117
481815001624,TX-015905-015905002
481815001623,TX-015905-015905109
481815001625,TX-015905-015905110
481815001627,TX-015905-015905112
481815001628,TX-015905-015905003
481815006099,TX-015905-015905113
481815001610,TX-015905-015905104
481815012395,TX-015905-015905125
481815001630,TX-015905-015905114
481815013735,TX-015905-015905015
481815001632,TX-015905-015905116
481818012060,TX-108904-108904129
481818009558,TX-108904-108904126
481818001635,TX-108904-108904101
481818008285,TX-108904-108904043
481818008286,TX-108904-108904104
481818012228,TX-108904-108904047
481818001636,TX-108904-108904102
481818007354,TX-108904-108904122
481818006850,TX-108904-108904114
481818009538,TX-108904-108904125
481818007355,TX-108904-108904123
481818006103,TX-108904-108904117
